Observer,Date,Site,Complexity_Level,RTS,Camera_Position,Genus,Species,Fish_Name,Fish_Quantity,RTS_Location,Behavior,Bites,Bites_Location,Limu_Bait,TimeIn_Frame,TimeOut_Frame,Time_Seconds,Notes,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,5,substrate,none,2.35,2.48,13,,,
Cook_A,11/03/2023,1,2,2,1,acanthurus,blochii,ringtail_surgeonfish,8,2,swim,0,none,none,3.07,3.11,4,"survey ended @ 3:11, video B1 (5)",,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,1.54,2.18,24,"survey start @ 1:39, video B2 (2)",,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,4,foraging,1,substrate,none,2.03,2.24,21,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,4,foraging,7,substrate,none,2.07,2.39,32,,,
Cook_A,11/03/2023,1,2,2,2,scarus,psittacus,palenose_parrotfish,1,3,swim,0,none,none,2.25,2.34,9,,,
Cook_A,11/03/2023,1,2,2,2,stethojulis,balteata,belted_wrasse,1,3,swim,0,none,none,4.29,4.35,6,,,
Cook_A,11/03/2023,1,2,2,2,stethojulis,balteata,belted_wrasse,1,3,foraging,1,substrate,none,5.09,5.15,6,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,4,foraging,1,substrate,none,5.14,5.34,20,,,
Cook_A,11/03/2023,1,2,2,2,scarus,psittacus,palenose_parrotfish,2,3,foraging,9,substrate,none,5.20,5.33,13,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,5.28,5.50,22,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,4,foraging,8,substrate,none,6.02,6.47,45,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,6.05,6.19,14,,,
Cook_A,11/03/2023,1,2,2,2,scarus,psittacus,palenose_parrotfish,8,4,foraging,5,substrate,none,6.04,6.26,22,,,
Cook_A,11/03/2023,1,2,2,2,acanthurus,blochii,ringtail_surgeonfish,1,4,foraging,6,substrate,none,6.04,6.26,22,,,
Cook_A,11/03/2023,1,2,2,2,scarus,psittacus,palenose_parrotfish,2,3,foraging,3,substrate,none,6.31,6.42,11,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,2,4,swim,0,none,none,8.57,9.41,44,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,10.47,10.52,5,,,
Cook_A,11/03/2023,1,2,2,2,scaridae,unidentified,parrotfish_unidentified,7,4,foraging,2,substrate,none,10.55,11.06,11,,,
Cook_A,11/03/2023,1,2,2,2,acanthurus,blochii,ringtail_surgeonfish,2,3,swim,0,none,none,10.55,11.06,11,end of video B2 (2),,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,4,foraging,1,substrate,none,0.05,0.12,7,video B2 (3),,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,0.08,0.17,9,,,
Cook_A,11/03/2023,1,2,2,2,stethojulis,balteata,belted_wrasse,2,4,foraging,8,substrate,none,0.13,0.54,41,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,2,4,foraging,8,substrate,none,0.24,0.56,32,,,
Cook_A,11/03/2023,1,2,2,2,acanthurus,blochii,ringtail_surgeonfish,1,4,foraging,7,substrate,none,0.28,1.03,35,,,
Cook_A,11/03/2023,1,2,2,2,scarus,psittacus,palenose_parrotfish,3,4,foraging,15,substrate,none,0.24,0.56,32,,,
Cook_A,11/03/2023,1,2,2,2,scarus,psittacus,palenose_parrotfish,3,3,swim,0,none,none,2.15,2.20,5,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,3,foraging,1,substrate,none,3.57,4.19,22,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,4.03,4.10,7,,,
Cook_A,11/03/2023,1,2,2,2,scaridae,unidentified,parrotfish_unidentified,3,3,foraging,6,substrate,none,4.11,4.41,30,,,
Cook_A,11/03/2023,1,2,2,2,scarus,psittacus,palenose_parrotfish,5,3,foraging,10,substrate,none,4.41,4.54,13,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,5.01,5.03,2,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,2,foraging,2,substrate,none,9.03,9.12,9,,,
Cook_A,11/03/2023,1,2,2,2,stethojulis,balteata,belted_wrasse,1,2,foraging,2,substrate,none,9.07,9.11,4,,,
Cook_A,11/03/2023,1,2,2,2,chlorurus,spilurus,bullethead_parrotfish,2,2,swim,0,none,none,9.07,9.13,6,,,
Cook_A,11/03/2023,1,2,2,2,scarus,psittacus,palenose_parrotfish,3,2,swim,0,none,none,9.09,9.14,5,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,10.12,10.23,11,,,
Cook_A,11/03/2023,1,2,2,2,chlorurus,spilurus,bullethead_parrotfish,2,3,swim,0,none,none,11.47,12.04,17,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,12.27,12.33,6,end of video B2 (3),,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,0.00,0.04,4,video B2 (4),,
Cook_A,11/03/2023,1,2,2,2,acanthurus,blochii,ringtail_surgeonfish,1,3,swim,0,none,none,0.00,0.04,4,,,
Cook_A,11/03/2023,1,2,2,2,chlorurus,spilurus,bullethead_parrotfish,1,3,swim,0,none,none,3.53,4.02,9,,,
Cook_A,11/03/2023,1,2,2,2,canthigaster,jactator,hawaiianwhitespottedpuffer,1,4,swim,0,none,none,5.09,5.18,9,,,
Cook_A,11/03/2023,1,2,2,2,canthigaster,jactator,hawaiianwhitespottedpuffer,1,4,swim,0,none,none,5.41,6.04,23,,,
Cook_A,11/03/2023,1,2,2,2,acanthurus,blochii,ringtail_surgeonfish,1,4,foraging,2,substrate,none,5.53,6.09,16,,,
Cook_A,11/03/2023,1,2,2,2,canthigaster,jactator,hawaiianwhitespottedpuffer,1,4,foraging,1,substrate,none,5.56,6.09,13,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,5.59,6.08,9,,,
Cook_A,11/03/2023,1,2,2,2,mulloidichthys,flavolineatus,yellowstripe_goatfish,1,2,swim,0,none,none,6.23,6.27,4,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,6.34,6.39,5,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,4,foraging,2,substrate,none,7.45,8.14,29,,,
Cook_A,11/03/2023,1,2,2,2,acanthurus,blochii,ringtail_surgeonfish,1,4,foraging,3,substrate,none,7.45,8.14,29,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,11.05,11.34,29,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,11.43,11.54,11,,,
Cook_A,11/03/2023,1,2,2,2,scarus,psittacus,palenose_parrotfish,2,4,foraging,7,substrate,none,11.52,12.08,16,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,12.35,12.48,13,end video B2 (4),,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,3,foraging,4,substrate,none,0.43,1.04,21,video B2 (5),,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,0.43,0.52,9,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,3,foraging,3,substrate,none,1.14,1.46,32,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,3,foraging,5,substrate,none,1.24,2.05,41,,,
Cook_A,11/03/2023,1,2,2,2,stethojulis,balteata,belted_wrasse,1,3,foraging,14,substrate,none,1.24,2.36,72,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,4,foraging,5,substrate,none,1.29,2.22,53,,,
Cook_A,11/03/2023,1,2,2,2,acanthurus,blochii,ringtail_surgeonfish,1,4,swim,0,none,none,1.29,1.40,11,,,
Cook_A,11/03/2023,1,2,2,2,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,1.34,1.59,25,,,
Cook_A,11/03/2023,1,2,2,2,scarus,psittacus,palenose_parrotfish,6,4,foraging,15,substrate,none,1.39,2.17,38,"survey ended @ 3:06, video B2 (5)",,
Cook_A,11/03/2023,1,2,2,3,stethojulis,balteata,belted_wrasse,1,6,swim,0,none,none,1.59,2.20,21,"survey start @ 1:44, video B3 (2)",,
Cook_A,11/03/2023,1,2,2,3,thalassoma,duperrey,saddlewrasse,1,6,foraging,2,substrate,none,6.24,6.47,23,,,
Cook_A,11/03/2023,1,2,2,3,scarus,psittacus,palenose_parrotfish,4,6,foraging,13,substrate,none,6.34,7.25,51,,,
Cook_A,11/03/2023,1,2,2,3,stethojulis,balteata,belted_wrasse,2,6,foraging,4,substrate,none,6.33,6.42,9,,,
Cook_A,11/03/2023,1,2,2,3,thalassoma,duperrey,saddlewrasse,2,6,foraging,6,substrate,none,6.54,7.32,38,,,
Cook_A,11/03/2023,1,2,2,3,thalassoma,duperrey,saddlewrasse,1,6,swim,0,none,none,8.27,8.33,6,,,
Cook_A,11/03/2023,1,2,2,3,stethojulis,balteata,belted_wrasse,1,6,swim,0,none,none,11.13,11.19,6,,,
Cook_A,11/03/2023,1,2,2,3,thalassoma,duperrey,saddlewrasse,2,6,swim,0,none,none,11.17,11.30,13,end video B3 (2),,
Cook_A,11/03/2023,1,2,2,3,thalassoma,duperrey,saddlewrasse,1,6,swim,0,none,none,0.00,0.17,17,video B3 (3),,
Cook_A,11/03/2023,1,2,2,3,thalassoma,duperrey,saddlewrasse,1,6,foraging,1,substrate,none,0.00,0.10,10,,,
Cook_A,11/03/2023,1,2,2,3,stethojulis,balteata,belted_wrasse,1,6,foraging,1,substrate,none,0.07,0.11,4,,,
Cook_A,11/03/2023,1,2,2,3,scarus,psittacus,palenose_parrotfish,4,5,foraging,10,substrate,none,0.36,1.01,25,,,
Cook_A,11/03/2023,1,2,2,3,thalassoma,duperrey,saddlewrasse,1,5,foraging,7,substrate,none,0.35,1.01,26,,,
Cook_A,11/03/2023,1,2,2,3,acanthurus,blochii,ringtail_surgeonfish,1,5,foraging,7,substrate,none,0.38,1.01,23,,,
Cook_A,11/03/2023,1,2,2,3,thalassoma,duperrey,saddlewrasse,1,6,swim,0,none,none,3.08,3.24,16,,,
Cook_A,11/03/2023,1,2,2,3,thalassoma,duperrey,saddlewrasse,1,6,foraging,2,substrate,none,11.10,11.24,14,,,
Cook_A,11/03/2023,1,2,2,3,chlorurus,spilurus,bullethead_parrotfish,1,6,swim,0,none,none,11.30,11.34,4,,,
Cook_A,11/03/2023,1,2,2,3,scarus,psittacus,palenose_parrotfish,5,6,foraging,11,substrate,none,11.35,12.05,30,,,
Cook_A,11/03/2023,1,2,2,3,thalassoma,duperrey,saddlewrasse,2,6,swim,0,none,none,12.25,12.39,14,end video B3 (3),,
Cook_A,11/03/2023,1,2,2,3,acanthurus,blochii,ringtail_surgeonfish,1,6,swim,0,none,none,0.55,1.03,8,video B3 (4) ,,
Cook_A,11/03/2023,1,2,2,3,thalassoma,duperrey,saddlewrasse,1,6,swim,0,none,none,0.55,1.03,8,,,
Cook_A,11/03/2023,1,2,2,3,canthigaster,jactator,hawaiianwhitespottedpuffer,2,6,foraging,2,substrate,none,5.49,6.46,57,,,
Cook_A,11/03/2023,1,2,2,3,acanthurus,blochii,ringtail_surgeonfish,1,6,foraging,5,substrate,none,6.02,7.10,68,,,
Cook_A,11/03/2023,1,2,2,3,thalassoma,duperrey,saddlewrasse,3,6,foraging,6,substrate,none,6.10,7.19,69,,,
Cook_A,11/03/2023,1,2,2,3,thalassoma,duperrey,saddlewrasse,1,6,foraging,2,substrate,none,7.54,8.21,27,,,
Cook_A,11/03/2023,1,2,2,3,acanthurus,blochii,ringtail_surgeonfish,1,5,swim,0,none,none,7.54,8.23,29,,,
Cook_A,11/03/2023,1,2,2,3,thalassoma,duperrey,saddlewrasse,1,5,swim,0,none,none,11.21,11.23,2,,,
Cook_A,11/03/2023,1,2,2,3,thalassoma,duperrey,saddlewrasse,1,6,swim,0,none,none,11.37,12.12,35,,,
Cook_A,11/03/2023,1,2,2,3,scarus,psittacus,palenose_parrotfish,2,5,foraging,5,substrate,none,11.59,12.15,16,,,
Cook_A,11/03/2023,1,2,2,3,thalassoma,duperrey,saddlewrasse,2,6,foraging,2,substrate,none,12.41,12.51,10,end video B3 (4),,
Cook_A,11/03/2023,1,2,2,3,thalassoma,duperrey,saddlewrasse,1,6,foraging,4,substrate,none,0.00,0.25,25,video B3 (5),,
Cook_A,11/03/2023,1,2,2,3,thalassoma,duperrey,saddlewrasse,1,5,swim,0,none,none,1.53,1.59,6,"survey ended @ 3:11, video B3 (5)",,
Cook_A,11/08/2023,2,3,1,1,acanthuridae,unidentified,surgeonfish_unidentified,2,1,swim,0,none,none,1.10,1.13,3,"survey starts @ 5:50, video A1 (3), no fish",video A1 (4),
Cook_A,11/08/2023,2,3,1,1,albula,virgata,longjaw_bonefish,1,2,swim,0,none,none,7.01,7.05,4,,,
Cook_A,11/08/2023,2,3,1,1,albula,virgata,longjaw_bonefish,1,2,swim,0,none,none,7.28,7.33,5,,,
Cook_A,11/08/2023,2,3,1,1,albula,virgata,longjaw_bonefish,1,2,swim,0,none,none,7.50,7.58,8,end video A1 (4),"video A1 (5), no fish","survey ended @ 7:17, video A1 (6), no fish"
Cook_A,11/08/2023,2,3,1,2,albula,virgata,longjaw_bonefish,1,5,swim,0,none,none,7.42,7.49,7,"video A2 (3) starts @ 6:30, no fish",video A2 (4),
Cook_A,11/08/2023,2,3,1,2,albula,virgata,longjaw_bonefish,1,5,swim,0,none,none,8.06,8.11,5,,,
Cook_A,11/08/2023,2,3,1,2,albula,virgata,longjaw_bonefish,1,5,swim,0,none,none,8.29,8.41,12,,,
Cook_A,11/08/2023,2,3,1,2,acanthurus,blochii,ringtail_surgeonfish,1,5,swim,0,none,none,9.12,9.14,2,end video A2 (4),"survey ends @ 7:59, video A2 (6), no fish. No fish in video A2 (5)",
Cook_A,11/08/2023,2,3,1,3,albula,virgata,longjaw_bonefish,1,6,swim,0,none,none,7.30,7.37,7,"survey starts @ 6:12, video A3 (3), no fish",video A3 (4),
Cook_A,11/08/2023,2,3,1,3,albula,virgata,longjaw_bonefish,1,6,swim,0,none,none,7.51,8.28,37,,,
Cook_A,11/08/2023,2,3,1,3,albula,virgata,longjaw_bonefish,1,6,swim,0,none,none,8.47,8.54,7,,,
Cook_A,11/08/2023,2,3,1,3,acanthurus,blochii,ringtail_surgeonfish,1,6,swim,0,none,none,8.59,9.04,5,end video A3 (4),"survey ends @ 7:40 video A3 (6), no fish & no fish in video A3 (5)",
Cook_A,11/08/2023,2,3,2,1,acanthuridae,unidentified,surgeonfish_unidentified,1,1,swim,0,none,none,3.20,3.22,2,"survey starts @ 4:49, video B1 (3), no fish",,
Cook_A,11/08/2023,2,3,2,1,chelonia,mydas,greenseaturtle,1,2,swim,0,none,none,6.14,6.40,26,video B1 (5) ,"videos B1 (4), no fish",
Cook_A,11/08/2023,2,3,2,1,chelonia,mydas,greenseaturtle,1,2,swim,0,none,none,8.44,8.52,8,turtle flippers in the video.,,
Cook_A,11/08/2023,2,3,2,1,scaridae,unidentified,parrotfish_unidentified,9,1,swim,0,none,none,0.16,0.44,28,video B1 (6),"survey ends @ 6:16, video B1 (6)",
Cook_A,11/08/2023,2,3,2,2,chelonia,mydas,greenseaturtle,1,4,swim,0,none,none,6.07,7.40,93,"survey starts @ 3:07, video B2 (3), no fish","video B2 (5), turtle. No fish video B2 (4)",
Cook_A,11/08/2023,2,3,2,2,chelonia,mydas,greenseaturtle,1,4,swim,0,none,none,8.19,8.45,26,,,
Cook_A,11/08/2023,2,3,2,2,cephalopoda,unidentified,octopus_unidentified,1,4,swim,0,none,none,3.41,4.19,38,"end of survey @ 4:34, video B2 (6)",,
Cook_A,11/08/2023,2,3,2,3,chelonia,mydas,greenseaturtle,1,6,swim,0,none,none,6.46,8.40,114,video B3 (5),,
Cook_A,11/08/2023,2,3,2,3,chelonia,mydas,greenseaturtle,1,6,swim,0,none,none,10.05,10.23,18,,,
Cook_A,11/08/2023,2,3,2,3,cephalopoda,unidentified,octopus_unidentified,1,5,swim,0,none,none,3.42,4.29,47,"survey ended @ 4:29, video B3 (6)",,
Cook_A,12/11/2023,1,3,1,1,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,8.43,8.46,3,"video A1 (3), survey starts video A1 (2) @ 9:20, no fish.","survey ended at 10:47, video A1 (5), no fish",
Cook_A,12/11/2023,1,3,1,2,thalassoma,duperrey,saddlewrasse,1,5,swim,0,none,none,12.42,12.50,8,"video A2 (3), survey starts on video A2 (2) at 8:55, no fish",,
Cook_A,12/11/2023,1,3,1,2,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,0.00,0.13,13,video A2 (4),"survey ended at 10:22, video A2 (5), no fish",
Cook_A,12/11/2023,1,3,1,3,sepioteuthis,lessoniana,bigfin_squid,1,3,swim,0,none,none,4.59,5.19,20,video A3 (3),"survey starts on video A3 (2) at 8:41, no fish",
Cook_A,12/11/2023,1,3,1,3,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,12.19,12.28,9,,,
Cook_A,12/11/2023,1,3,1,3,thalassoma,duperrey,saddlewrasse,1,6,swim,0,none,none,12.24,12.43,19,end of video A3 (3),,
Cook_A,12/11/2023,1,3,1,3,thalassoma,duperrey,saddlewrasse,1,6,swim,0,none,none,0.46,0.49,3,video A3 (5),"video A3 (4), no fish",
Cook_A,12/11/2023,1,3,1,3,caranx,melampygus,bluefintrevally,1,6,swim,0,none,none,6.09,6.28,19,,,
Cook_A,12/11/2023,1,3,1,3,caranx,melampygus,bluefintrevally,3,3,swim,0,none,none,6.40,6.51,11,"video A3 (5), survey ended at 10:08",,
Cook_A,12/11/2023,1,3,2,1,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,7.36,7.42,6,"survey starts @ 0:15, video B1 (3)",,
Cook_A,12/11/2023,1,3,2,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,6.54,7.04,10,video B1 (4),,
Cook_A,12/11/2023,1,3,2,1,thalassoma,duperrey,saddlewrasse,2,2,foraging,2,substrate,none,8.45,9.16,31,,,
Cook_A,12/11/2023,1,3,2,1,thalassoma,duperrey,saddlewrasse,1,1,foraging,4,substrate,none,12.20,12.51,31,end video B1 (4),,
Cook_A,12/11/2023,1,3,2,1,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,0.00,0.03,3,video B1 (5),,
Cook_A,12/11/2023,1,3,2,1,fistularia,commersonii,smoothcornetfish,1,2,swim,0,none,none,10.20,10.44,24,end video B1 (5),,
Cook_A,12/11/2023,1,3,2,1,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,0.18,0.26,8,video B1 (6),"end survey @ 1:44, video B1 (6)",
Cook_A,12/11/2023,1,3,2,2,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,7.15,7.20,5,"survey starts @ 0:37, video B2 (3), no fish",video B2 (4),
Cook_A,12/11/2023,1,3,2,2,fistularia,commersonii,smoothcornetfish,1,2,swim,0,none,none,10.46,11.03,17,video B2 (5),"survey ended at 2:05, video B2 (6)",No fish seen at camera 3
Cook_A,01/18/2024,2,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,4.08,4.30,22,"survey starts @ 1:55, video A1 (5)",,
Cook_A,01/18/2024,2,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,4.54,5.02,8,,,
Cook_A,01/18/2024,2,1,1,1,ostracion,meleagris,spottedboxfish,1,1,swim,0,none,none,7.17,7.32,15,,,
Cook_A,01/18/2024,2,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,10.35,10.46,11,,,
Cook_A,01/18/2024,2,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,1,substrate,none,11.15,11.28,13,end video A1 (5),,
Cook_A,01/18/2024,2,1,1,1,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,5.09,5.12,3,video A1 (6),,
Cook_A,01/18/2024,2,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,4,substrate,none,11.30,12.00,30,,,
Cook_A,01/18/2024,2,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,1,substrate,none,11.55,12.28,33,,,
Cook_A,01/18/2024,2,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,12.36,12.50,14,end video A1 (6),,
Cook_A,01/18/2024,2,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,0.00,0.07,7,video A1 (7),,
Cook_A,01/18/2024,2,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,0.49,0.53,4,,,
Cook_A,01/18/2024,2,1,1,1,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,2.29,2.38,9,,,
Cook_A,01/18/2024,2,1,1,1,scomberoides,lysan,leathernskin,1,2,swim,0,none,none,7.28,7.31,3,,,
Cook_A,01/18/2024,2,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,12.48,12.51,3,end of video A1 (7),,
Cook_A,01/18/2024,2,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,0.00,0.02,2,video A1 (8),,
Cook_A,01/18/2024,2,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,0.21,0.26,5,,,
Cook_A,01/18/2024,2,1,1,1,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,1.16,1.24,8,,,
Cook_A,01/18/2024,2,1,1,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,2,substrate,none,2.13,2.46,33,"survey ended @ 3:23, video A1 (8)",,
Cook_A,01/18/2024,2,1,1,2,thalassoma,duperrey,saddlewrasse,1,4,foraging,2,substrate,none,5.21,5.44,23,"survey starts @ 3:04, video A2 (5)",,
Cook_A,01/18/2024,2,1,1,2,thalassoma,duperrey,saddlewrasse,1,4,foraging,2,substrate,none,5.28,6.09,41,,,
Cook_A,01/18/2024,2,1,1,2,thalassoma,duperrey,saddlewrasse,1,4,foraging,2,substrate,none,11.50,12.34,44,end video A2 (5),,
Cook_A,01/18/2024,2,1,1,2,thalassoma,duperrey,saddlewrasse,1,3,foraging,1,substrate,none,12.26,12.36,10,video A2 (6),,
Cook_A,01/18/2024,2,1,1,2,thalassoma,duperrey,saddlewrasse,1,2,foraging,2,substrate,none,12.43,12.50,7,end video A2 (6),,
Cook_A,01/18/2024,2,1,1,2,thalassoma,duperrey,saddlewrasse,1,2,foraging,4,substrate,none,0.00,0.16,16,video A2 (7),,
Cook_A,01/18/2024,2,1,1,2,thalassoma,duperrey,saddlewrasse,1,3,foraging,6,substrate,none,0.15,0.43,28,,,
Cook_A,01/18/2024,2,1,1,2,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,0.57,1.15,18,,,
Cook_A,01/18/2024,2,1,1,2,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,2.01,2.14,13,,,
Cook_A,01/18/2024,2,1,1,2,chelonia,mydas,greenseaturtle,1,4,swim,0,none,none,2.02,2.07,5,,,
Cook_A,01/18/2024,2,1,1,2,scomberoides,lysan,leathernskin,1,4,swim,0,none,none,2.16,2.18,2,,,
Cook_A,01/18/2024,2,1,1,2,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,3.37,3.44,7,,,
Cook_A,01/18/2024,2,1,1,2,scomberoides,lysan,leathernskin,1,3,swim,0,none,none,8.36,8.37,1,,,
Cook_A,01/18/2024,2,1,1,2,thalassoma,duperrey,saddlewrasse,1,3,foraging,1,substrate,none,8.49,9.08,19,end of video A2 (7),,
Cook_A,01/18/2024,2,1,1,2,thalassoma,duperrey,saddlewrasse,1,3,foraging,2,substrate,none,1.08,1.29,21,,,
Cook_A,01/18/2024,2,1,1,2,thalassoma,duperrey,saddlewrasse,1,2,foraging,1,substrate,none,3.30,3.43,13,"survey ended @ 4:32, video A2 (8)",,
Cook_A,01/18/2024,2,1,1,3,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,5.05,5.37,32,"survey starts @ 2:39, video A3 (5)",,
Cook_A,01/18/2024,2,1,1,3,thalassoma,duperrey,saddlewrasse,1,4,foraging,1,substrate,none,5.11,5.21,10,,,
Cook_A,01/18/2024,2,1,1,3,thalassoma,duperrey,saddlewrasse,1,4,foraging,2,substrate,none,11.33,11.58,25,end video A3 (5),,
Cook_A,01/18/2024,2,1,1,3,thalassoma,duperrey,saddlewrasse,1,4,foraging,2,substrate,none,12.06,12.12,6,video A3 (6),,
Cook_A,01/18/2024,2,1,1,3,chelonia,mydas,greenseaturtle,1,6,swim,0,none,none,1.38,1.44,6,video A3 (7),,
Cook_A,01/18/2024,2,1,1,3,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,1.40,1.46,6,,,
Cook_A,01/18/2024,2,1,1,3,scomberoides,lysan,leathernskin,1,6,swim,0,none,none,1.52,1.55,3,,,
Cook_A,01/18/2024,2,1,1,3,thalassoma,duperrey,saddlewrasse,1,4,foraging,1,substrate,none,8.29,8.47,18,end video A3 (7),"survey ends @ 4:07, video A3 (8), no fish",
Cook_A,01/18/2024,2,1,2,1,ostracion,meleagris,spottedboxfish,1,1,foraging,1,substrate,none,4.10,4.21,11,"survey starts @ 12:25, video B1 (4), no fish",video B1 (5),
Cook_A,01/18/2024,2,1,2,1,thalassoma,duperrey,saddlewrasse,1,1,foraging,2,substrate,none,6.28,6.50,22,,,
Cook_A,01/18/2024,2,1,2,1,gomphosus,varius,birdwrasse,1,1,foraging,1,substrate,none,6.32,6.44,12,,,
Cook_A,01/18/2024,2,1,2,1,gomphosus,varius,birdwrasse,1,1,swim,0,none,none,8.32,8.35,3,end video B1 (5),,
Cook_A,01/18/2024,2,1,2,1,thalassoma,duperrey,saddlewrasse,2,1,swim,0,none,none,11.56,12.29,33,video B1 (7),,
Cook_A,01/18/2024,2,1,2,1,acanthurus,blochii,ringtail_surgeonfish,3,2,swim,0,none,none,11.58,12.29,31,end video B1 (7),,
Cook_A,01/18/2024,2,1,2,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,0.17,0.36,19,"survey ended @ 1.:02, video B1 (8)",,
Cook_A,01/18/2024,2,1,2,2,thalassoma,duperrey,saddlewrasse,1,3,foraging,6,substrate,none,6.44,7.14,30,"survey starts @ 12:36, video B2 (4), no fish. ",video B2 (5),
Cook_A,01/18/2024,2,1,2,2,thalassoma,duperrey,saddlewrasse,1,3,foraging,1,substrate,none,12.10,12.21,11,video B2 (7),,
Cook_A,01/18/2024,2,1,2,2,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,0.25,0.30,5,"survey ended @ 1:12, video B2 (8)",,
